station,borough,trainno,equipment,equipmenttype,serving,ADA,outagedate,estimatedreturntoservice,reason,isupcomingoutage,ismaintenanceoutage
Lexington Av/63 St,,F/M/Q,ES406,ES,lower mezzanine to intermediate mezzanine for Lexington Ave & 63 St exit,N,03/26/2026 05:00:00 AM,11/30/2026 11:59:00 PM,Capital Replacement,N,N
Atlantic Av-Barclays Ctr,,B/D/N/Q/R/2/3/4/5/LIRR,EL307,EL,mezzanine to B/Q platform for service in both directions,Y,04/04/2026 07:30:00 AM,09/30/2026 11:59:00 PM,Capital Replacement,N,N
Lexington Av/63 St,,F/M/Q,ES404,ES,intermediate mezzanine to upper mezzanine for Lexington Ave & 63 St exit,N,04/04/2026 08:02:00 AM,12/31/2026 11:59:00 PM,Capital Replacement,N,N
Atlantic Av-Barclays Ctr,,B/D/N/Q/R/2/3/4/5/LIRR,EL306,EL,Manhattan-bound 2/3 platform to mezzanine for access to rest of complex,Y,04/04/2026 08:30:00 AM,09/30/2026 11:59:00 PM,Capital Replacement,N,N
5 Av/53 St,,E/F,ES241,ES,downtown platform to mezzanine for Madison Ave & 53 St exit,N,04/20/2026 11:10:00 PM,12/31/2026 11:59:00 PM,Capital Replacement,N,N
Jamaica Center-Parsons/Archer,,E/J/Z,ES438,ES,mezzanine to Parsons Blvd & Archer Ave (SW corner),N,05/28/2026 06:45:00 AM,10/31/2026 11:59:00 PM,Station is Under Rehabilitation,N,N
161 St-Yankee Stadium,,B/D/4,EL135,EL,Mezzanine to B/D platform for Bedford Pk Blvd and Norwood 205 St-bound service.,Y,06/29/2026 09:57:00 AM,01/31/2027 11:00:00 PM,Con Edison Power Issue,N,N
161 St-Yankee Stadium,,B/D/4,EL134,EL,mezzanine to Manhattan-bound B/D platform,Y,06/29/2026 04:36:00 PM,01/31/2027 11:00:00 PM,Con Edison Power Issue,N,N
59 St-Columbus Circle,,A/C/B/D/1,ES251X,ES,8th Ave & 58 St (NW corner) to mezzanine for A/B/C/D & downtown 1 service and access to uptown 1,N,06/30/2026 07:48:00 AM,08/26/2026 08:00:00 AM,Repair,N,N
59 St-Columbus Circle,,A/C/B/D/1,ES250X,ES,A/B/C/D mezzanine to 8th Ave & 58 St (NW corner),N,07/02/2026 07:08:00 PM,08/26/2026 08:00:00 PM,Repair,N,N
3 Av-149 St,,2/5,EL130,EL,Melrose Ave & 149 St (NW corner) to Manhattan-bound platform,Y,07/16/2026 08:05:00 PM,08/31/2026 09:00:00 PM,Planned Work,N,N
161 St-Yankee Stadium,,B/D/4,EL131,EL,161 St & River Ave (NE corner) to mezzanine to reach 4/B/D service in both directions,Y,07/20/2026 10:52:00 AM,01/31/2027 11:00:00 PM,Con Edison Power Issue,N,N
Court Sq,,E/F/G/7,ES462X,ES,7 upper mezzanine (Jackson Ave & 23rd St) to lower mezzanine for G service and access to E/F,N,07/31/2026 09:45:00 PM,08/26/2026 10:00:00 PM,Repair,N,N
Court Sq,,E/F/G/7,ES461X,ES,G lower mezzanine to upper mezzanine for 7 service and Jackson Ave & 23rd St exit,N,07/31/2026 09:45:00 PM,08/26/2026 10:00:00 PM,Repair,N,N
Court Sq,,E/F/G/7,EL445X,EL,Flushing-bound 7 platform to mezzanine to EFG transfer.,Y,07/31/2026 09:45:00 PM,08/26/2026 10:00:00 PM,Repair,N,N
34 St-Penn Station,,A/C/E,EL225,EL,34 St & 8th Ave (SE corner) to uptown C/E platform and access to rest of complex,Y,08/14/2026 12:10:00 AM,08/31/2026 11:00:00 PM,Planned Work,N,N
34 St-Penn Station,,A/C/E,EL228,EL,Penn Station concourse to downtown C/E platform,Y,08/14/2026 05:42:00 AM,08/24/2026 10:00:00 PM,Planned Work,N,N
42St/Port Authority-Bus Terminal,,A/C/E/N/Q/R/W/1/2/3/7/S,ES607X,ES,A/C/E intermediate mezzanine to 42 St & 8th Ave (SE corner),N,08/19/2026 12:14:00 PM,08/26/2026 01:00:00 PM,Repair,N,N
3 Av-149 St,,2/5,EL129,EL,3rd Ave & 149 St (SW corner) to Bronx-bound platform,Y,08/21/2026 12:29:00 AM,08/24/2026 10:00:00 PM,Repair,N,N
34 St-Hudson Yards,,7,EL602,EL,upper mezzanine to lower mezzanine for Flushing Main St-bound service,Y,08/21/2026 07:34:00 PM,08/26/2026 10:00:00 PM,Repair,N,N
Sutphin Blvd-Archer Av-JFK Airport,,E/J/Z/LIRR,EL448X,EL,Sutphin Blvd & Archer Ave (SW intersection) to mezzanine for service in both directions,Y,08/23/2026 07:23:00 AM,08/26/2026 08:00:00 AM,Repair,N,N
42 St-Bryant Pk,,B/D/F/M/7,EL295X,EL,39 St & 6th Ave (NW corner) to mezzanine of B/D/F/M and passageway to 7 Line,N,08/24/2026 10:17:00 AM,08/26/2026 11:00:00 AM,Repair,N,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,ES258X,ES,14 St & 4th Ave (NE corner) to mezzanine for 4/5/6/L service and access to N/Q/R/W,N,08/24/2026 03:03:00 PM,08/26/2026 11:00:00 PM,Repair,N,N
Court Sq-23 St,,E/F/G/7,EL482X,EL,NE corner of 44 Drive and 23 St to mezzanine for E/F service to Manhattan.,Y,08/24/2026 05:53:00 PM,08/26/2026 06:00:00 PM,Repair,N,N
Marcy Av,,M/J/Z,EL392,EL,Marcy Ave & Broadway (SW corner) to Jamaica Center bound-platform,Y,08/24/2026 10:18:00 PM,08/25/2026 06:00:00 AM,Under Investigation,N,N
Jamaica Center-Parsons/Archer,,E/J/Z,ES447,ES,E platform to mezzanine for Parsons Blvd & Archer Ave exit,N,08/24/2026 11:05:00 PM,08/25/2026 06:00:00 AM,Maintenance,N,N
Jay St-Metro Tech,,A/C/F/R,EL707,EL,mezzanine to Manhattan-bound A/C/F platform,Y,08/24/2026 11:10:00 PM,08/25/2026 06:19:00 AM,Maintenance,N,N
86 St,,Q,ES280,ES,upper mezzanine (86 St & 2nd Ave) to lower mezzanine,N,08/24/2026 11:15:00 PM,08/25/2026 06:00:00 AM,Maintenance,N,N
Junction Blvd,,7,EL427,EL,overpass to Flushing Main St-bound platform,Y,08/24/2026 11:20:00 PM,08/25/2026 06:00:00 AM,Maintenance,N,N
Bowling Green,,4/5,ES340,ES,lower mezzanine to uptown 4/5 platform,N,08/24/2026 11:30:00 PM,08/25/2026 06:00:00 AM,Planned Work,N,N
Clark St,,2/3,EL312,EL,"street-level arcade at Clark St & Henry St to lower mezzanine for service in both directions
",N,08/24/2026 11:30:00 PM,08/25/2026 06:00:00 AM,Maintenance,N,N
Court St,,R/2/3/4/5,ES305,ES,R lower mezzanine to mezzanine for Court St & Montague St exit and 2/3/4/5 service,N,08/24/2026 11:30:00 PM,08/25/2026 05:31:00 AM,Maintenance,N,N
86 St,,Q,ES278,ES,lower mezzanine to 83 St & 2nd Ave (NE corner),N,08/24/2026 11:30:00 PM,08/25/2026 05:37:00 AM,Maintenance,N,N
72 St,,Q,ES290,ES,69 St & 2nd Ave (NE corner) to upper mezzanine,N,08/24/2026 11:30:00 PM,08/25/2026 06:00:00 AM,Maintenance,N,N
Bowling Green,,4/5,ES341,ES,lower mezzanine to uptown 4/5 platform,N,08/24/2026 11:30:00 PM,08/25/2026 06:00:00 AM,Planned Work,N,N
Fulton St,,A/C/J/2/3/4/5/Z,EL722,EL,Nassau St & Fulton St (NE corner) to mezzanine for Broad St-bound J/Z service and access to A/C platform and rest of complex,Y,08/24/2026 11:35:00 PM,08/25/2026 06:00:00 AM,Maintenance,N,N
181 St,,A,ES117,ES,upper mezzanine (181 St & Fort Washington Ave) to lower mezzanine,N,08/24/2026 11:40:00 PM,08/25/2026 06:00:00 AM,Maintenance,N,N
34 St-Herald Sq,,B/D/F/M/N/Q/R/W,EL209,EL,"mezzanine to downtown B/D/F/M platform
",Y,08/24/2026 11:40:00 PM,08/25/2026 06:00:00 AM,Maintenance,N,N
World Trade Center,,A/C/E/R/W/2/3,EL326,EL,Park Pl & Church St (SE corner to E Line access to downtown R/W,Y,08/24/2026 11:40:00 PM,08/25/2026 05:41:00 AM,Maintenance,N,N
Jay St-Metro Tech,,A/C/F/R,ES357,ES,R platform to mezzanine for A/C/F service and Jay St & Willoughby St exit,N,08/24/2026 11:45:00 PM,08/25/2026 05:49:00 AM,Inspection,N,N
59 St,,N/R,EL387,EL,4th Ave and 59 St (NW corner) to mezzanine for service in both directions,Y,08/24/2026 11:45:00 PM,08/25/2026 06:00:00 AM,Maintenance,N,N
Intervale Av,,2/5,ES108,ES,Westchester Ave & Intervale Ave (NE corner) to mezzanine,N,08/24/2026 11:45:00 PM,08/25/2026 06:00:00 AM,Maintenance,N,N
57 St,,F/M,EL621,EL,"Mezzanine to M (F nights, weekends) platform.",Y,08/24/2026 11:45:00 PM,08/25/2026 06:07:00 AM,Maintenance,N,N
Pelham Pkwy,,2/5,ES123,ES,mezzanine to Manhattan-bound platform,N,08/24/2026 11:50:00 PM,08/25/2026 05:55:00 AM,Maintenance,N,N
145 St,,A/C/B/D,ES115,ES,uptown B/D platform to mezzanine for 147 St & St Nicholas Av exit,N,08/24/2026 11:50:00 PM,08/25/2026 06:00:00 AM,Maintenance,N,N
Northern Blvd,,M/R,EL485,EL,Street (SE corner of 54 St and Broadway) to Forest Hills-bound platform,Y,08/24/2026 11:51:00 PM,08/25/2026 06:00:00 AM,Maintenance,N,N
Gun Hill Rd,,2/5,ES105,ES,Gun Hill Rd & White Plains Rd entrance to mezzanine,N,08/24/2026 11:55:00 PM,08/25/2026 06:04:00 AM,Maintenance,N,N
Gun Hill Rd,,5,EL198,EL,Gun Hill Road (between Sexton Pl and Dewitt Pl) to Manhattan-bound platform,Y,08/25/2026 12:00:00 AM,08/25/2026 06:00:00 AM,Maintenance,N,N
Bedford Av,,L,EL359,EL,Bedford Av and N 7 St (NE corner) to mezzanine for service in both directions,Y,08/25/2026 12:00:00 AM,08/25/2026 06:00:00 AM,Inspection,N,N
34 St-Hudson Yards,,7,ES636,ES,lower mezzanine to upper mezzanine for Hudson Blvd E & 35 St exit,N,08/25/2026 12:00:00 AM,08/25/2026 06:00:00 AM,Inspection,N,N
72 St,,Q,ES289,ES,lower mezzanine to upper mezzanine for 69 St & 2nd Ave exit,N,08/25/2026 12:05:00 AM,08/25/2026 09:00:00 AM,Planned Work,N,N
Lexington Av/59 St,,N/R/W/4/5/6,ES248,ES,N/R/W platform to mezzanine for 3rd Ave & 60 St exit,N,08/25/2026 12:06:00 AM,08/25/2026 05:30:00 AM,Maintenance,N,N
South Ferry,,R/W/1,ES370,ES,1/R/W mezzanine to Peter Minuit Plaza in front of South Ferry Terminal,N,08/25/2026 12:15:00 AM,08/26/2026 06:00:00 AM,Maintenance,N,N
DeKalb Av,,B/Q/R,ES308,ES,Brooklyn-bound platform to mezzanine for Flatbush Ave & Lafayette St exit,N,08/25/2026 12:51:00 AM,08/25/2026 05:51:00 AM,Cleaning,N,N
96 St,,Q,ES260,ES,mezzanine to 96 St & 2nd Ave (SW corner),N,08/25/2026 12:55:00 AM,08/26/2026 04:00:00 AM,Cleaning,N,N
Whitehall St-South Ferry,,R/W/1,ES311,ES,1/R/W upper mezzanine (Water St & Whitehall St) to lower mezzanine for R/W service,N,08/25/2026 01:09:00 AM,08/25/2026 10:00:00 AM,Under Investigation,N,N
New Dorp,,,EL788,EL,Near SW corner of New Dorp Ln and New Dorp Plaza for access to St. George-bound platform.,Y,08/25/2026 10:00:00 AM,08/25/2026 02:00:00 PM,Repair,Y,N
Westchester Sq-East Tremont Av,,6,EL514,EL,Mezzanine to Manhattan-bound platform.,Y,08/25/2026 10:00:00 PM,08/26/2026 06:00:00 AM,Maintenance,Y,N
Westchester Sq-East Tremont Av,,6,EL512,EL,Street (NW corner of Westchester Av and Lane Av) to mezzanine.,Y,08/25/2026 10:00:00 PM,08/26/2026 06:00:00 AM,Maintenance,Y,N
Westchester Sq-East Tremont Av,,6,EL513,EL,Mezzanine to Pelham Bay Park-bound platform.,Y,08/25/2026 10:00:00 PM,08/26/2026 06:00:00 AM,Maintenance,Y,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,EL218,EL,mezzanine to L platform for service in both directions,Y,08/26/2026 10:00:00 PM,08/27/2026 06:00:00 AM,Maintenance,Y,N
DeKalb Av,,B/Q/R,EL372,EL,"mezzanine to Brighton Beach, Coney Island, and Bay Ridge-bound platform",Y,08/26/2026 10:00:00 PM,08/27/2026 06:00:00 AM,Maintenance,Y,N
DeKalb Av,,B/Q/R,EL370,EL,Dekalb Ave & Flatbush Ave (SW corner) and mezzanine for service in both directions,Y,08/26/2026 10:00:00 PM,08/27/2026 06:00:00 AM,Maintenance,Y,N
New Dorp,,,EL788,EL,Near SW corner of New Dorp Ln and New Dorp Plaza for access to St. George-bound platform.,Y,08/26/2026 10:00:00 PM,08/27/2026 06:00:00 AM,Maintenance,Y,N
DeKalb Av,,B/Q/R,EL371,EL,mezzanine to Manhattan-bound platform,Y,08/26/2026 10:00:00 PM,08/27/2026 06:00:00 AM,Maintenance,Y,N
New Dorp,,,EL787,EL,Near SE corner of New Dorp Ln and New Dorp Plaza for access to Tottenville-bound platform.,Y,08/26/2026 10:00:00 PM,08/27/2026 06:00:00 AM,Maintenance,Y,N
Crown Hts-Utica Av,,3/4,EL323,EL,mezzanine (eastern entrance near Utica Ave) to platforms for service in both directions,Y,08/27/2026 10:00:00 PM,08/28/2026 06:00:00 AM,Maintenance,Y,N
W 4 St-Wash Sq,,A/C/E/B/D/F/M,EL335,EL,uptown A/C/E platform to transfer mezzanine and uptown B/D/F/M platform,Y,08/27/2026 10:00:00 PM,08/28/2026 06:00:00 AM,Maintenance,Y,N
Crown Hts-Utica Av,,3/4,EL322,EL,Utica Ave & Eastern Pkwy to mezzanine for service in both directions,Y,08/27/2026 10:00:00 PM,08/28/2026 06:00:00 AM,Maintenance,Y,N
Church Av,,2/5,EL321,EL,Nostrand Ave & Church Ave (SW corner) to Flatbush Av Brooklyn College-bound platform,Y,08/27/2026 10:00:00 PM,08/28/2026 06:00:00 AM,Maintenance,Y,N
175 St,,A,EL124,EL,Mezzanine to platform for service in both directions.,Y,08/28/2026 10:00:00 PM,08/29/2026 06:00:00 AM,Maintenance,Y,N
125 St,,A/C/B/D,EL142,EL,125 St & St Nicholas Ave (SW corner) to mezzanine for service in both directions,Y,08/28/2026 10:00:00 PM,08/29/2026 06:00:00 AM,Maintenance,Y,N
125 St,,A/C/B/D,EL143,EL,Mezzanine to downtown platform,Y,08/28/2026 10:00:00 PM,08/29/2026 06:00:00 AM,Maintenance,Y,N
175 St,,A,EL123,EL,177 St & Fort Washington Ave (NE corner) to mezzanine for service in both directions.,Y,08/28/2026 10:00:00 PM,08/29/2026 06:00:00 AM,Maintenance,Y,N
125 St,,A/C/B/D,EL143,EL,Mezzanine to downtown platform,Y,09/01/2026 09:00:00 AM,09/01/2026 01:00:00 PM,Inspection,Y,N
175 St,,A,EL123,EL,177 St & Fort Washington Ave (NE corner) to mezzanine for service in both directions.,Y,09/01/2026 09:00:00 AM,09/01/2026 01:00:00 PM,Inspection,Y,N
175 St,,A,EL124,EL,Mezzanine to platform for service in both directions.,Y,09/01/2026 09:00:00 AM,09/01/2026 01:00:00 PM,Inspection,Y,N
125 St,,A/C/B/D,EL144,EL,mezzanine to uptown platform,Y,09/01/2026 09:00:00 AM,09/01/2026 01:00:00 PM,Inspection,Y,N
125 St,,A/C/B/D,EL142,EL,125 St & St Nicholas Ave (SW corner) to mezzanine for service in both directions,Y,09/01/2026 09:00:00 AM,09/01/2026 01:00:00 PM,Inspection,Y,N
74 St-Broadway,,E/F/M/R/7,EL420,EL,Roosevelt Av & 74 St (SE corner) to Flushing Mn St-bound 7 plat & E/F/M/R/7 mezzanines.,Y,09/02/2026 09:00:00 AM,09/02/2026 01:00:00 PM,Inspection,Y,N
74 St-Broadway,,E/F/M/R/7,EL423,EL,mezzanine to Manhattan-bound 7 platform,Y,09/02/2026 09:00:00 AM,09/02/2026 01:00:00 PM,Inspection,Y,N
Lexington Av/53 St,,E/F/6,EL245,EL,mezzanine to E/F platform for service in both directions,Y,09/02/2026 09:00:00 AM,09/02/2026 01:00:00 PM,Inspection,Y,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,EL219,EL,mezzanine to uptown N/Q/R/W platform,Y,09/03/2026 09:00:00 AM,09/03/2026 01:00:00 PM,Inspection,Y,N
14 St,,A/C/E/L,EL221,EL,8th Ave & 14 St (NW corner) to mezzanine for A/C/E/L service in both directions,Y,09/03/2026 09:00:00 AM,09/03/2026 01:00:00 PM,Inspection,Y,N
8 Av,,A/C/E/L,EL224,EL,mezzanine to L platform for service in both directions,Y,09/03/2026 09:00:00 AM,09/03/2026 01:00:00 PM,Inspection,Y,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,EL220,EL,mezzanine to downtown N/Q/R/W platform,Y,09/03/2026 09:00:00 AM,09/03/2026 01:00:00 PM,Inspection,Y,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,EL217,EL,14 St and 4th Av (NE corner) to mezzanine for L/N/Q/R/W service in both directions.,Y,09/03/2026 09:00:00 AM,09/03/2026 01:00:00 PM,Inspection,Y,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,EL218,EL,mezzanine to L platform for service in both directions,Y,09/03/2026 09:00:00 AM,09/03/2026 01:00:00 PM,Inspection,Y,N
W 4 St-Wash Sq,,A/C/E/B/D/F/M,EL335,EL,uptown A/C/E platform to transfer mezzanine and uptown B/D/F/M platform,Y,09/04/2026 09:00:00 AM,09/04/2026 01:00:00 PM,Inspection,Y,N
W 4 St-Wash Sq,,A/C/E/B/D/F/M,EL334,EL,downtown A/C/E platform to transfer mezzanine and downtown B/D/F/M platform,Y,09/04/2026 09:00:00 AM,09/04/2026 01:00:00 PM,Inspection,Y,N
Times Sq-42 St,,A/C/E/N/Q/R/W/1/2/3/7/S,EL230,EL,mezzanine to uptown N/Q/R/W platform,Y,09/04/2026 09:00:00 AM,09/04/2026 01:00:00 PM,Inspection,Y,N
W 4 St-Wash Sq,,A/C/E/B/D/F/M,EL333,EL,W 3rd St & 6th Ave (NE corner) to mezzanine for A/C/E service and access to B/D/F/M service,Y,09/04/2026 09:00:00 AM,09/04/2026 01:00:00 PM,Inspection,Y,N
Times Sq-42 St,,A/C/E/N/Q/R/W/1/2/3/7/S,EL229,EL,mezzanine to downtown N/Q/R/W platform,Y,09/04/2026 09:00:00 AM,09/04/2026 01:00:00 PM,Inspection,Y,N
