station,borough,trainno,equipment,equipmenttype,serving,ADA,outagedate,estimatedreturntoservice,reason,isupcomingoutage,ismaintenanceoutage
Lexington Av/63 St,,F/M/Q,ES406,ES,lower mezzanine to intermediate mezzanine for Lexington Ave & 63 St exit,N,03/26/2026 05:00:00 AM,11/30/2026 11:59:00 PM,Capital Replacement,N,N
Atlantic Av-Barclays Ctr,,B/D/N/Q/R/2/3/4/5/LIRR,EL307,EL,mezzanine to B/Q platform for service in both directions,Y,04/04/2026 07:30:00 AM,09/30/2026 11:59:00 PM,Capital Replacement,N,N
Lexington Av/63 St,,F/M/Q,ES404,ES,intermediate mezzanine to upper mezzanine for Lexington Ave & 63 St exit,N,04/04/2026 08:02:00 AM,12/31/2026 11:59:00 PM,Capital Replacement,N,N
Atlantic Av-Barclays Ctr,,B/D/N/Q/R/2/3/4/5/LIRR,EL306,EL,Manhattan-bound 2/3 platform to mezzanine for access to rest of complex,Y,04/04/2026 08:30:00 AM,09/30/2026 11:59:00 PM,Capital Replacement,N,N
5 Av/53 St,,E/F,ES241,ES,downtown platform to mezzanine for Madison Ave & 53 St exit,N,04/20/2026 11:10:00 PM,12/31/2026 11:59:00 PM,Capital Replacement,N,N
Jamaica Center-Parsons/Archer,,E/J/Z,ES438,ES,mezzanine to Parsons Blvd & Archer Ave (SW corner),N,05/28/2026 06:45:00 AM,10/31/2026 11:59:00 PM,Station is Under Rehabilitation,N,N
161 St-Yankee Stadium,,B/D/4,EL135,EL,Mezzanine to B/D platform for Bedford Pk Blvd and Norwood 205 St-bound service.,Y,06/29/2026 09:57:00 AM,01/31/2027 11:00:00 PM,Con Edison Power Issue,N,N
161 St-Yankee Stadium,,B/D/4,EL134,EL,mezzanine to Manhattan-bound B/D platform,Y,06/29/2026 04:36:00 PM,01/31/2027 11:00:00 PM,Con Edison Power Issue,N,N
59 St-Columbus Circle,,A/C/B/D/1,ES251X,ES,8th Ave & 58 St (NW corner) to mezzanine for A/B/C/D & downtown 1 service and access to uptown 1,N,06/30/2026 07:48:00 AM,08/20/2026 08:00:00 AM,Repair,N,N
59 St-Columbus Circle,,A/C/B/D/1,ES250X,ES,A/B/C/D mezzanine to 8th Ave & 58 St (NW corner),N,07/02/2026 07:08:00 PM,08/20/2026 08:00:00 PM,Repair,N,N
3 Av-149 St,,2/5,EL130,EL,Melrose Ave & 149 St (NW corner) to Manhattan-bound platform,Y,07/16/2026 08:05:00 PM,08/31/2026 09:00:00 PM,Planned Work,N,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,ES258X,ES,14 St & 4th Ave (NE corner) to mezzanine for 4/5/6/L service and access to N/Q/R/W,N,07/17/2026 09:03:00 AM,08/20/2026 10:00:00 AM,Repair,N,N
161 St-Yankee Stadium,,B/D/4,EL131,EL,161 St & River Ave (NE corner) to mezzanine to reach 4/B/D service in both directions,Y,07/20/2026 10:52:00 AM,01/31/2027 11:00:00 PM,Con Edison Power Issue,N,N
Court Sq,,E/F/G/7,ES462X,ES,7 upper mezzanine (Jackson Ave & 23rd St) to lower mezzanine for G service and access to E/F,N,07/31/2026 09:45:00 PM,08/20/2026 10:00:00 PM,Repair,N,N
Court Sq,,E/F/G/7,ES461X,ES,G lower mezzanine to upper mezzanine for 7 service and Jackson Ave & 23rd St exit,N,07/31/2026 09:45:00 PM,08/20/2026 10:00:00 PM,Repair,N,N
Court Sq,,E/F/G/7,EL445X,EL,Flushing-bound 7 platform to mezzanine to EFG transfer.,Y,07/31/2026 09:45:00 PM,08/20/2026 10:00:00 PM,Repair,N,N
34 St-Penn Station,,A/C/E,EL225,EL,34 St & 8th Ave (SE corner) to uptown C/E platform and access to rest of complex,Y,08/14/2026 12:10:00 AM,08/21/2026 11:00:00 PM,Planned Work,N,N
34 St-Penn Station,,A/C/E,EL228,EL,Penn Station concourse to downtown C/E platform,Y,08/14/2026 05:42:00 AM,08/21/2026 10:00:00 PM,Planned Work,N,N
Cortlandt St,,A/C/E/R/W/2/3,EL22X,EL,Church St to South Concourse balcony and mezzanine for downtown R/W service,Y,08/15/2026 03:38:00 PM,08/20/2026 04:00:00 PM,Repair,N,N
49 St,,N/R/W,EL268X,EL,49 St & 7th Ave (NE corner) to uptown platform,Y,08/15/2026 07:10:00 PM,08/20/2026 08:00:00 PM,Repair,N,N
Queensboro Plaza,,N/W/7,EL791X,EL,Queens Plaza North between Crescent St and 27 St to mezzanine for service in both directions.,Y,08/17/2026 08:38:00 PM,08/20/2026 09:00:00 PM,Repair,N,N
190 St,,A,EL120,EL,upper mezzanine (Fort Washington Av) to lower mezzanine for service in both directions and access to passageway to Bennett Ave & 190 St,N,08/17/2026 08:45:00 PM,08/20/2026 09:00:00 AM,Repair,N,N
161 St-Yankee Stadium,,B/D/4,ES113,ES,B/D lower mezzanine to upper mezzanine for 4 service,N,08/18/2026 03:15:00 AM,08/20/2026 05:00:00 AM,Planned Work,N,N
Whitehall St-South Ferry,,R/W/1,ES312,ES,lower mezzanine to upper mezzanine for Stone St & Whitehall St exit,N,08/18/2026 04:37:00 AM,08/20/2026 05:00:00 AM,Planned Work,N,N
Bowling Green,,4/5,EL710,EL,plaza south of Bowling Green Park to uptown platform and lower mezzanine for Brooklyn-bound service,Y,08/18/2026 07:30:00 AM,08/18/2026 03:00:00 PM,Planned Work,N,N
Fulton St,,A/C/J/2/3/4/5/Z,EL720,EL,concourse (Brooklyn-bound J/Z) to A/C platform for service in both directions and access to rest of complex,Y,08/18/2026 07:33:00 AM,08/18/2026 04:00:00 PM,Maintenance,N,N
Times Sq-42 St,,A/C/E/N/Q/R/W/1/2/3/7/S,EL619,EL,43 St & Broadway (NW corner) to mezzanine for service in both directions for all lines.,Y,08/18/2026 07:50:00 AM,08/18/2026 04:00:00 PM,Maintenance,N,N
59 St-Columbus Circle,,A/C/B/D/1,EL278,EL,mezzanine to uptown A/B/C/D platform,Y,08/18/2026 07:50:00 AM,08/18/2026 04:00:00 PM,Maintenance,N,N
Marcy Av,,M/J/Z,EL392,EL,Marcy Ave & Broadway (SW corner) to Jamaica Center bound-platform,Y,08/18/2026 07:53:00 AM,08/18/2026 04:00:00 PM,Under Investigation,N,N
Clark St,,2/3,EL311,EL,"street-level arcade at Clark St & Henry St to lower mezzanine for service in both directions
",N,08/18/2026 07:58:00 AM,08/18/2026 04:00:00 PM,Under Investigation,N,N
Jamaica Center-Parsons/Archer,,E/J/Z,ES445,ES,J/Z platform to mezzanine for Parsons Blvd & Archer Ave exit,N,08/18/2026 08:00:00 AM,08/18/2026 04:00:00 PM,Planned Work,N,N
Court St,,R/2/3/4/5,ES306,ES,2/3 mezzanine (Court St & Montague St) to lower mezzanine for R service in both directions,N,08/18/2026 08:10:00 AM,08/18/2026 05:00:00 PM,Planned Work,N,N
86 St,,Q,ES275,ES,platform to lower mezzanine,N,08/18/2026 08:30:00 AM,08/18/2026 04:00:00 PM,Maintenance,N,N
34 St-Hudson Yards,,7,ES629,ES,upper mezzanine to Hudson Blvd E (between 33 St & 34 St),N,08/18/2026 08:40:00 AM,08/18/2026 05:00:00 PM,Planned Work,N,N
South Ferry,,R/W/1,ES375,ES,1 mezzanine to State St & Pearl St (SW corner),N,08/18/2026 08:50:00 AM,08/18/2026 05:00:00 PM,Planned Work,N,N
Intervale Av,,2/5,ES108,ES,Westchester Ave & Intervale Ave (NE corner) to mezzanine,N,08/18/2026 08:50:00 AM,08/18/2026 05:00:00 PM,Planned Work,N,N
Myrtle-Wyckoff Avs,,M/L,EL396,EL,Gates Ave & Wyckoff Ave (SE corner) to mezzanines for L and M service in both directions,Y,08/18/2026 08:50:00 AM,08/18/2026 05:00:00 PM,Under Investigation,N,N
Junction Blvd,,7,EL426,EL,overpass to Manhattan-bound platform,Y,08/18/2026 08:51:00 AM,08/18/2026 05:00:00 PM,Under Investigation,N,N
Court Sq,,E/F/G/7,EL447,EL,mezzanine to Manhattan-bound 7 platform,Y,08/18/2026 08:58:00 AM,08/18/2026 05:00:00 PM,Under Investigation,N,N
Kew Gardens-Union Tpke,,E/F,EL435,EL,mezzanine to Jamaica-bound platform,Y,08/18/2026 09:10:00 AM,08/18/2026 05:00:00 PM,Planned Work,N,N
New Utrecht Av,,D/N,EL738,EL,62 St & New Utrecht Av (SE corner) to Manhattan-bound N platform,Y,08/18/2026 09:15:00 AM,08/18/2026 06:00:00 PM,Planned Work,N,N
6 Av,,F/M/L/1/2/3,EL612,EL,Street (NW corner of 14 St and 6 Av) to F/M downtown mezzanine and L mezzanine.,Y,08/18/2026 10:00:00 PM,08/19/2026 06:00:00 AM,Maintenance,Y,N
Flushing Av,,M/J,EL395,EL,mezzanine to Manhattan bound-platform,Y,08/18/2026 10:00:00 PM,08/19/2026 06:00:00 AM,Maintenance,Y,N
Flushing Av,,M/J,EL394,EL,mezzanine to Jamaica Center and Middle Village-bound platform,Y,08/18/2026 10:00:00 PM,08/19/2026 06:00:00 AM,Maintenance,Y,N
14 St,,F/M/L/1/2/3,EL614,EL,F/M uptown mezzanine to F/M uptown platform.,Y,08/18/2026 10:00:00 PM,08/19/2026 06:00:00 AM,Maintenance,Y,N
6 Av,,F/M/L/1/2/3,EL613,EL,F/M downtown mezzanine to F/M downtown platform.,Y,08/18/2026 10:00:00 PM,08/19/2026 06:00:00 AM,Maintenance,Y,N
14 St,,F/M/L/1/2/3,EL615,EL,SW corner of 14 St & 7 Av to 1/2/3 mezzanine.,Y,08/18/2026 10:00:00 PM,08/19/2026 06:00:00 AM,Maintenance,Y,N
Flushing Av,,M/J,EL393,EL,Flushing Ave & Broadway (SE corner) to mezzanine for service in both directions,Y,08/18/2026 10:00:00 PM,08/19/2026 06:00:00 AM,Maintenance,Y,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,EL217,EL,14 St and 4th Av (NE corner) to mezzanine for L/N/Q/R/W service in both directions.,Y,08/19/2026 10:00:00 PM,08/20/2026 06:00:00 AM,Inspection,Y,N
DeKalb Av,,B/Q/R,EL370,EL,Dekalb Ave & Flatbush Ave (SW corner) and mezzanine for service in both directions,Y,08/19/2026 10:00:00 PM,08/20/2026 06:00:00 AM,Maintenance,Y,N
DeKalb Av,,B/Q/R,EL371,EL,mezzanine to Manhattan-bound platform,Y,08/19/2026 10:00:00 PM,08/20/2026 06:00:00 AM,Maintenance,Y,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,EL218,EL,mezzanine to L platform for service in both directions,Y,08/19/2026 10:00:00 PM,08/20/2026 06:00:00 AM,Maintenance,Y,N
Court Sq,,E/F/G/7,EL469,EL,Mezzanine to Brooklyn-bound platform/Court Sq-bound platform to mezzanine.,Y,08/19/2026 10:00:00 PM,08/20/2026 06:00:00 AM,Maintenance,Y,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,EL218,EL,mezzanine to L platform for service in both directions,Y,08/19/2026 10:00:00 PM,08/20/2026 06:00:00 AM,Inspection,Y,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,EL219,EL,mezzanine to uptown N/Q/R/W platform,Y,08/19/2026 10:00:00 PM,08/20/2026 06:00:00 AM,Inspection,Y,N
Northern Blvd,,M/R,EL486,EL,Street (NE corner of 56t St and Broadway) to Manhattan and Brooklyn-bound platform,Y,08/19/2026 10:00:00 PM,08/20/2026 06:00:00 AM,Inspection,Y,N
Queensboro Plaza,,N/W/7,EL479,EL,Mezzanine to lower platform and upper platform.,Y,08/19/2026 10:00:00 PM,08/20/2026 06:00:00 AM,Maintenance,Y,N
DeKalb Av,,B/Q/R,EL372,EL,"mezzanine to Brighton Beach, Coney Island, and Bay Ridge-bound platform",Y,08/19/2026 10:00:00 PM,08/20/2026 06:00:00 AM,Maintenance,Y,N
Queensboro Plaza,,N/W/7,EL478,EL,Street to mezzanine,Y,08/19/2026 10:00:00 PM,08/20/2026 06:00:00 AM,Maintenance,Y,N
W 4 St-Wash Sq,,A/C/E/B/D/F/M,EL335,EL,uptown A/C/E platform to transfer mezzanine and uptown B/D/F/M platform,Y,08/20/2026 10:00:00 PM,08/21/2026 06:00:00 AM,Maintenance,Y,N
Church Av,,2/5,EL321,EL,Nostrand Ave & Church Ave (SW corner) to Flatbush Av Brooklyn College-bound platform,Y,08/20/2026 10:00:00 PM,08/21/2026 06:00:00 AM,Maintenance,Y,N
Crown Hts-Utica Av,,3/4,EL322,EL,Utica Ave & Eastern Pkwy to mezzanine for service in both directions,Y,08/20/2026 10:00:00 PM,08/21/2026 06:00:00 AM,Maintenance,Y,N
Mosholu Pkwy,,4,EL523,EL,Street (SE corner of Jerome Av and E Mosholu Pkwy North) to Transfer Mezzanine & Woodlawn-bound Platform,Y,08/20/2026 10:00:00 PM,08/21/2026 12:00:00 AM,Inspection,Y,N
Crown Hts-Utica Av,,3/4,EL323,EL,mezzanine (eastern entrance near Utica Ave) to platforms for service in both directions,Y,08/20/2026 10:00:00 PM,08/21/2026 06:00:00 AM,Maintenance,Y,N
Mosholu Pkwy,,4,EL524,EL,Transfer Mezzanine to Manhattan-bound Platform,Y,08/21/2026 12:00:00 AM,08/21/2026 06:00:00 AM,Inspection,Y,N
74 St-Broadway,,E/F/M/R/7,EL420,EL,Roosevelt Av & 74 St (SE corner) to Flushing Mn St-bound 7 plat & E/F/M/R/7 mezzanines.,Y,08/21/2026 10:00:00 PM,08/22/2026 06:00:00 AM,Inspection,Y,N
Queens Plaza,,E/F/R,EL428,EL,Queens Plaza & Jackson Ave to mezzanine for service in both directions,Y,08/21/2026 10:00:00 PM,08/22/2026 06:00:00 AM,Inspection,Y,N
Jackson Hts-Roosevelt Av,,E/F/M/R/7,EL421,EL,transfer mezzanine to Manhattan-bound E/F/M/R platform and mezzanine for access to Queens-bound E/F/M/R service,Y,08/21/2026 10:00:00 PM,08/22/2026 06:00:00 AM,Maintenance,Y,N
Fordham Rd,,4,EL188,EL,mezzanine to Manhattan-bound platform,Y,08/21/2026 10:00:00 PM,08/22/2026 06:00:00 AM,Maintenance,Y,N
125 St,,A/C/B/D,EL144,EL,mezzanine to uptown platform,Y,08/21/2026 10:00:00 PM,08/22/2026 06:00:00 AM,Maintenance,Y,N
Queens Plaza,,E/F/R,EL429,EL,mezzanine to Manhattan-bound platform,Y,08/21/2026 10:00:00 PM,08/22/2026 06:00:00 AM,Inspection,Y,N
Jackson Hts-Roosevelt Av,,E/F/M/R/7,EL422,EL,mezzanine to Forest Hills and Jamaica-bound E/F/M/R platform,Y,08/21/2026 10:00:00 PM,08/22/2026 06:00:00 AM,Maintenance,Y,N
Queens Plaza,,E/F/R,EL430,EL,mezzanine to Forest Hills and Jamaica-bound platform,Y,08/21/2026 10:00:00 PM,08/22/2026 06:00:00 AM,Inspection,Y,N
125 St,,A/C/B/D,EL142,EL,125 St & St Nicholas Ave (SW corner) to mezzanine for service in both directions,Y,08/28/2026 10:00:00 PM,08/29/2026 06:00:00 AM,Maintenance,Y,N
175 St,,A,EL124,EL,Mezzanine to platform for service in both directions.,Y,08/28/2026 10:00:00 PM,08/29/2026 06:00:00 AM,Maintenance,Y,N
125 St,,A/C/B/D,EL143,EL,Mezzanine to downtown platform,Y,08/28/2026 10:00:00 PM,08/29/2026 06:00:00 AM,Maintenance,Y,N
175 St,,A,EL123,EL,177 St & Fort Washington Ave (NE corner) to mezzanine for service in both directions.,Y,08/28/2026 10:00:00 PM,08/29/2026 06:00:00 AM,Maintenance,Y,N
