station,borough,trainno,equipment,equipmenttype,serving,ADA,outagedate,estimatedreturntoservice,reason,isupcomingoutage,ismaintenanceoutage
59 St-Columbus Circle,,A/C/B/D/1,ES250X,ES,A/B/C/D mezzanine to 8th Ave & 58 St (NW corner),N,07/02/2026 07:08:00 PM,08/01/2026 08:00:00 PM,Repair,N,N
161 St-Yankee Stadium,,B/D/4,EL131,EL,161 St & River Ave (NE corner) to mezzanine to reach 4/B/D service in both directions,Y,07/10/2026 08:21:00 PM,07/31/2026 10:00:00 PM,Repair,N,N
Metropolitan Av,,G/L,EL780,EL,Mezzanine to Queens-bound platform.,Y,07/16/2026 01:37:00 PM,08/03/2026 10:00:00 PM,Repair,N,N
3 Av-149 St,,2/5,EL130,EL,Melrose Ave & 149 St (NW corner) to Manhattan-bound platform,Y,07/16/2026 06:52:00 PM,07/31/2026 10:00:00 PM,Repair,N,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,ES258X,ES,14 St & 4th Ave (NE corner) to mezzanine for 4/5/6/L service and access to N/Q/R/W,N,07/17/2026 09:03:00 AM,07/30/2026 10:00:00 AM,Repair,N,N
86 St,,Q,ES284,ES,upper mezzanine to 86 St & 2nd Ave (NE corner),N,07/21/2026 03:59:00 PM,08/04/2026 11:00:00 PM,Repair,N,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,ES257X,ES,4/5/6 mezzanine to 14 St & 4th Ave (NE corner),N,07/24/2026 04:09:00 PM,07/30/2026 05:00:00 PM,Repair,N,N
Sutphin Blvd-Archer Av-JFK Airport,,E/J/Z/LIRR,EL449X,EL,Sutphin Blvd & Archer Ave (SW intersection) to mezzanine for service in both directions,Y,07/25/2026 09:42:00 AM,07/30/2026 10:00:00 AM,Repair,N,N
125 St,,1,ES102,ES,125 St & Broadway (SW corner) to mezzanine,N,07/28/2026 09:15:00 AM,07/30/2026 05:00:00 PM,Planned Work,N,N
Times Sq-42 St,,A/C/E/N/Q/R/W/1/2/3/7/S,ES267X,ES,42 St & 7th Ave (SE corner) to mezzanine for N/Q/R/W service and access to rest of complex,N,07/28/2026 05:30:00 PM,07/30/2026 06:00:00 PM,Repair,N,N
Lexington Av/63 St,,F/M/Q,EL402,EL,63 St & Lexington Av mezzanine to platforms for service in both directions.,Y,07/28/2026 06:37:00 PM,07/30/2026 11:00:00 PM,Repair,N,N
Sutphin Blvd-Archer Av-JFK Airport,,E/J/Z/LIRR,ES436,ES,J/Z platform to E platform for service in both directions and access to mezzanine,N,07/28/2026 10:40:00 PM,07/29/2026 06:00:00 AM,Inspection,N,N
96 St,,Q,ES202,ES,mezzanine (96 St & 2nd Ave) to platform for downtown service,N,07/28/2026 11:10:00 PM,07/29/2026 06:00:00 AM,Inspection,N,N
Jay St-Metro Tech,,A/C/F/R,EL706,EL,Jay St & Willoughby St (NW corner) to mezzanine for A/C/F/R service in both directions,Y,07/28/2026 11:10:00 PM,07/29/2026 06:12:00 AM,Maintenance,N,N
Jay St-Metro Tech,,A/C/F/R,EL708,EL,mezzanine to platform for Coney Island-bound F and Queens-bound A/C service,Y,07/28/2026 11:20:00 PM,07/29/2026 06:00:00 AM,Maintenance,N,N
Bowling Green,,4/5,ES338,ES,upper mezzanine (Battery Pl & Broadway) to lower mezzanine,N,07/28/2026 11:30:00 PM,07/29/2026 07:00:00 AM,Maintenance,N,N
Utica Av,,A/C,EL344,EL,Utica Ave & Fulton St (NW corner) to mezzanine for service in both directions,Y,07/28/2026 11:30:00 PM,07/29/2026 07:00:00 AM,Maintenance,N,N
Times Sq-42 St,,A/C/E/N/Q/R/W/1/2/3/7/S,ES217,ES,upper mezzanine (41 St & 7 Ave) to 7 platform for service in both directions,N,07/28/2026 11:30:00 PM,07/29/2026 06:00:00 AM,Maintenance,N,N
Fulton St,,A/C/J/2/3/4/5/Z,EL722,EL,Nassau St & Fulton St (NE corner) to mezzanine for Broad St-bound J/Z service and access to A/C platform and rest of complex,Y,07/28/2026 11:30:00 PM,07/29/2026 06:00:00 AM,Maintenance,N,N
57 St,,F/M,EL620,EL,Street (SW corner of 56 St and 6 Av) to mezzanine.,Y,07/28/2026 11:35:00 PM,07/29/2026 06:00:00 AM,Maintenance,N,N
Lexington Av/59 St,,N/R/W/4/5/6,ES248,ES,N/R/W platform to mezzanine for 3rd Ave & 60 St exit,N,07/28/2026 11:40:00 PM,07/29/2026 08:00:00 AM,Maintenance,N,N
Cortlandt St,,1,EL713,EL,mezzanine at Oculus main level to downtown 1 platform,Y,07/28/2026 11:45:00 PM,07/29/2026 06:00:00 AM,Maintenance,N,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,ES219,ES,L platform to mezzanine for access to street and 4/5/6 & N/Q/R/W service,N,07/28/2026 11:45:00 PM,07/29/2026 08:00:00 AM,Maintenance,N,N
231 St,,1,EL185,EL,231 St & Broadway (SE corner) to Van Cortlandt Park-bound platform,Y,07/28/2026 11:45:00 PM,07/29/2026 08:00:00 AM,Maintenance,N,N
161 St-Yankee Stadium,,B/D/4,ES114,ES,4 upper mezzanine to lower mezzanine for B/D service,N,07/28/2026 11:50:00 PM,07/29/2026 06:00:00 AM,Maintenance,N,N
Fulton St,,A/C/J/2/3/4/5/Z,EL719,EL,mezzanine (Nassau St) and Broad St-bound J/Z to A/C platform for service in both directions and access to rest of complex,Y,07/28/2026 11:50:00 PM,07/29/2026 08:00:00 AM,Maintenance,N,N
Bay Pkwy,,D,EL378,EL,mezzanine to Coney Island-bound platform,Y,07/28/2026 11:55:00 PM,07/29/2026 06:00:00 AM,Maintenance,N,N
Pelham Bay Park,,6,ES120,ES,"Amendola Plaza entrance to mezzanine
",N,07/29/2026 12:00:00 AM,07/29/2026 06:00:00 AM,Maintenance,N,N
Pelham Bay Park,,6,ES121,ES,"mezzanine to platform for Manhattan-bound service
",N,07/29/2026 12:00:00 AM,07/29/2026 08:00:00 AM,Maintenance,N,N
Brooklyn Bridge-City Hall,,J/4/5/6/Z,EL316,EL,mezzanine to uptown 4/5/6 platform,Y,07/29/2026 12:00:00 AM,07/29/2026 08:00:00 AM,Maintenance,N,N
Franklin Av,,C/S,EL339,EL,"Fulton St & Franklin Ave (SW corner) to Euclid-bound C platform, S platform, and footbridge for access to Manhattan-bound C service",Y,07/29/2026 12:05:00 AM,07/30/2026 06:00:00 AM,Maintenance,N,N
72 St,,Q,EL265,EL,2nd Ave & 72 St (SE corner) to mezzanine for service in both directions,Y,07/29/2026 01:00:00 AM,07/29/2026 06:00:00 AM,Planned Work,N,N
Lexington Av/53 St,,E/F/6,ES269,ES,6 mezzanine (53 St & Lexington Av) to E/F platform for both directions.,N,07/29/2026 02:59:00 AM,07/29/2026 11:00:00 AM,Under Investigation,N,N
Westchester Sq-East Tremont Av,,6,EL512,EL,Street (NW corner of Westchester Av and Lane Av) to mezzanine.,Y,07/29/2026 10:00:00 PM,07/30/2026 06:00:00 AM,Maintenance,Y,N
Westchester Sq-East Tremont Av,,6,EL514,EL,Mezzanine to Manhattan-bound platform.,Y,07/29/2026 10:00:00 PM,07/30/2026 06:00:00 AM,Maintenance,Y,N
Parkchester,,6,EL522,EL,Center of Hugh J. Grant Circle to mezzanine and Manhattan-bound platform.,Y,07/29/2026 10:00:00 PM,07/30/2026 06:00:00 AM,Maintenance,Y,N
Parkchester,,6,EL521,EL,Center of Hugh J. Grant Circle to mezzanine and Pelham Bay Park-bound platform. ,Y,07/29/2026 10:00:00 PM,07/30/2026 06:00:00 AM,Maintenance,Y,N
Westchester Sq-East Tremont Av,,6,EL513,EL,Mezzanine to Pelham Bay Park-bound platform.,Y,07/29/2026 10:00:00 PM,07/30/2026 06:00:00 AM,Maintenance,Y,N
Beach 67 St,,A,EL480,EL,"Street to transfer mezzanine for Far Rockaway-bound service, mezzanine to platform for Manhattan-bound service.",Y,07/30/2026 10:00:00 PM,07/31/2026 06:00:00 AM,Maintenance,Y,N
Beach 67 St,,A,EL481,EL,Mezzanine to platform for Far Rockaway-bound service.,Y,07/30/2026 10:00:00 PM,07/31/2026 06:00:00 AM,Maintenance,Y,N
Court Sq,,E/F/G/7,EL469,EL,Mezzanine to Brooklyn-bound platform/Court Sq-bound platform to mezzanine.,Y,07/30/2026 10:00:00 PM,07/31/2026 06:00:00 AM,Maintenance,Y,N
Queensboro Plaza,,N/W/7,EL478,EL,Street to mezzanine,Y,07/30/2026 10:00:00 PM,07/31/2026 06:00:00 AM,Maintenance,Y,N
Northern Blvd,,M/R,EL486,EL,Street (NE corner of 56t St and Broadway) to Manhattan and Brooklyn-bound platform,Y,07/30/2026 10:00:00 PM,07/31/2026 06:00:00 AM,Maintenance,Y,N
Queensboro Plaza,,N/W/7,EL479,EL,Mezzanine to lower platform and upper platform.,Y,07/30/2026 10:00:00 PM,07/31/2026 06:00:00 AM,Maintenance,Y,N
Northern Blvd,,M/R,EL485,EL,Street (SE corner of 54 St and Broadway) to Forest Hills-bound platform,Y,07/30/2026 10:00:00 PM,07/31/2026 06:00:00 AM,Maintenance,Y,N
