station,borough,trainno,equipment,equipmenttype,serving,ADA,outagedate,estimatedreturntoservice,reason,isupcomingoutage,ismaintenanceoutage
86 St,,Q,ES280,ES,upper mezzanine (86 St & 2nd Ave) to lower mezzanine,N,10/07/2025 11:15:00 AM,11/21/2025 10:00:00 PM,Planned Work,N,N
34 St-Penn Station,,1/2/3/LIRR,EL34X,EL,LIRR entrance - south side of 34 St (west of 7th Ave) to Penn Station concourse for service in both directions on all lines,Y,10/08/2025 04:12:00 AM,10/31/2025 05:00:00 AM,Repair,N,N
61 St-Woodside,,7/LIRR,EL415X,EL,Roosevelt Ave & 61 St (NE corner) to mezzanine for LIRR and 7 service in both directions,Y,10/13/2025 01:21:00 PM,10/31/2025 02:00:00 PM,Repair,N,N
Lexington Av/53 St,,E/M/6,ES254X,ES,E/M platform to mezzanine for 6 service and 53 St & Lexington Ave exit,N,10/14/2025 06:49:00 AM,10/31/2025 07:00:00 AM,Repair,N,N
Gun Hill Rd,,2/5,ES105,ES,Gun Hill Rd & White Plains Rd entrance to mezzanine,N,10/17/2025 02:01:00 PM,10/30/2025 10:00:00 PM,Repair,N,N
Court Sq,,E/M/G/7,EL445X,EL,G and 7 mezzanines to platform for Flushing Main St-bound 7 service,Y,10/25/2025 06:50:00 PM,10/31/2025 07:00:00 PM,Repair,N,N
Atlantic Av-Barclays Ctr,,B/D/N/Q/R/2/3/4/5/LIRR,EL700X,EL,Plaza entrance in front of Barclays Center to accessible passageway for access to Manhattan-bound 2/3 platform and rest of complex,Y,10/26/2025 11:44:00 AM,10/31/2025 12:00:00 PM,Repair,N,N
59 St-Columbus Circle,,A/C/B/D/1,EL276X,EL,8th Ave & 58 St (NW corner) to mezzanine for downtown 1 service and A/B/C/D service in both directions,Y,10/27/2025 04:22:00 AM,10/31/2025 05:00:00 PM,Repair,N,N
Kingsbridge Rd,,B/D,EL189,EL,Kingsbridge Rd & Grand Concourse (SE corner) to mezzanine for service in both directions,Y,10/27/2025 08:00:00 AM,11/02/2025 04:00:00 PM,Repair,N,N
Euclid Av,,A/C,EL343,EL,mezzanine to platform for Queens-bound A service and C terminal,Y,10/27/2025 10:35:00 AM,10/31/2025 07:00:00 PM,Planned Work,N,N
Jackson Hts-Roosevelt Av,,E/F/M/R/7,EL421,EL,transfer mezzanine to Manhattan-bound E/F/M/R platform and mezzanine for access to Queens-bound E/F/M/R service,Y,10/27/2025 03:31:00 PM,06/30/2026 11:59:00 PM,Capital Replacement,N,N
Jackson Hts-Roosevelt Av,,E/F/M/R/7,EL422,EL,mezzanine to Forest Hills and Jamaica-bound E/F/M/R platform,Y,10/28/2025 11:20:00 PM,06/30/2026 11:59:00 PM,Capital Replacement,N,N
Jamaica Van Wyck,,E,ES431,ES,89 Ave & Van Wyck Expressway (SW corner) to mezzanine,N,10/29/2025 06:20:00 AM,10/31/2025 10:00:00 PM,Repair,N,N
34 St-Herald Sq,,B/D/F/M/N/Q/R/W,EL209,EL,"mezzanine to downtown B/D/F/M platform
",Y,10/29/2025 01:40:00 PM,10/31/2025 10:00:00 PM,Under Investigation,N,N
Astoria Blvd,,N/W,EL464,EL,Hoyt Ave North and 31 St (NW corner) to mezzanine for service in both directions,Y,10/29/2025 06:08:00 PM,10/31/2025 03:00:00 AM,Under Investigation,N,N
72 St,,Q,ES294,ES,lower mezzanine to 72 St & 2nd Ave (NW corner),N,10/29/2025 08:36:00 PM,10/31/2025 05:00:00 AM,Under Investigation,N,N
28 St,,6,EL279X,EL,28 St & Park Ave (SW corner) to downtown platform,Y,10/29/2025 09:38:00 PM,10/30/2025 06:00:00 AM,Repair,N,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,ES219,ES,L platform to mezzanine for access to street and 4/5/6 & N/Q/R/W service,N,10/29/2025 11:20:00 PM,10/30/2025 04:00:00 AM,Cleaning,N,N
168 St,,A/C/1,EL113,EL,transfer mezzanine to overpass for 1 train service in both directions,N,10/29/2025 11:40:00 PM,10/30/2025 05:43:00 AM,Planned Work,N,N
W 4 St-Wash Sq,,A/C/E/B/D/F/M,ES325,ES,uptown B/D/F/M platform to uptown A/C/E platform and access to street,N,10/29/2025 11:52:00 PM,10/30/2025 04:00:00 AM,Cleaning,N,N
Metropolitan Av,,G/L,EL781,EL,Mezzanine to Church Av-bound platform.,Y,10/30/2025 12:05:00 AM,10/30/2025 06:00:00 AM,Maintenance,N,N
W 4 St-Wash Sq,,A/C/E/B/D/F/M,ES326,ES,downtown B/D/F/M platform to downtown A/C/E platform and access to street,N,10/30/2025 12:15:00 AM,10/30/2025 04:00:00 AM,Cleaning,N,N
Crown Hts-Utica Av,,3/4,EL322,EL,Utica Ave & Eastern Pkwy to mezzanine for service in both directions,Y,10/30/2025 12:26:00 AM,10/30/2025 06:00:00 AM,Under Investigation,N,N
Lexington Av/53 St,,E/M/6,ES245,ES,E/M platform to mezzanine for 53 St & 3rd Ave exit,N,10/30/2025 12:45:00 AM,10/30/2025 04:00:00 AM,Cleaning,N,N
Lexington Av/53 St,,E/M/6,ES243,ES,E/M platform to mezzanine for 6 service and 53 St & Lexington Ave exit,N,10/30/2025 12:47:00 AM,10/30/2025 09:00:00 AM,Under Investigation,N,N
Lorimer St,,G/L,EL778,EL,Mezzanine to Canarsie-bound platform.,Y,10/30/2025 12:53:00 AM,10/30/2025 02:00:00 PM,Repair,N,N
Tremont Av,,B/D,EL511,EL,Mezzanine to Norwood-205 St-bound platform.,Y,10/30/2025 01:00:00 AM,10/30/2025 05:32:00 AM,Planned Work,N,N
Junction Blvd,,7,EL425,EL,Roosevelt Ave & Junction Blvd (NE corner) to mezzanine and overpass for service in both directions,Y,10/30/2025 01:11:00 AM,10/31/2025 01:55:00 AM,Under Investigation,N,N
Broadway Junction,,A/C/L/J/Z/LIRR,ES347,ES,A/C mezzanine (Van Sinderen Ave) to upper mezzanine for J/Z and L service,N,10/30/2025 01:22:00 AM,10/30/2025 04:00:00 AM,Cleaning,N,N
Simpson St,,2/5,EL127,EL,Westchester Ave & Simpson St (SW corner) to Bronx-bound platform,Y,10/30/2025 01:30:00 AM,10/30/2025 06:00:00 AM,Planned Work,N,N
Whitehall St-South Ferry,,R/W/1,ES351,ES,R/W lower mezzanine to upper mezzanine for Water St & Whitehall St exit and uptown 1 service,N,10/30/2025 01:37:00 AM,10/30/2025 04:00:00 AM,Cleaning,N,N
181 St,,A,ES118,ES,lower mezzanine to upper mezzanine for 181 St & Fort Washington Ave exit,N,10/30/2025 01:53:00 AM,10/30/2025 04:00:00 AM,Cleaning,N,N
170 St,,4,EL507,EL,Mezzanine to platform for northbound 4 service,Y,10/30/2025 02:00:00 AM,10/30/2025 06:00:00 AM,Planned Work,N,N
Marcy Av,,M/J/Z,EL392,EL,Marcy Ave & Broadway (SW corner) to Jamaica Center bound-platform,Y,10/30/2025 10:00:00 PM,10/31/2025 06:00:00 AM,Maintenance,Y,N
Queensboro Plaza,,N/W/7,EL478,EL,Street to mezzanine,Y,10/30/2025 10:00:00 PM,10/31/2025 06:00:00 AM,Maintenance,Y,N
Queensboro Plaza,,N/W/7,EL479,EL,Mezzanine to lower platform and upper platform.,Y,10/30/2025 10:00:00 PM,10/31/2025 06:00:00 AM,Maintenance,Y,N
Grand St,,L,EL786,EL,Street (NW corner of Bushwick Ave and Grand St) to Canarsie-Rockaway Pkwy-bound platform,Y,10/30/2025 10:00:00 PM,10/31/2025 06:00:00 AM,Inspection,Y,N
Grand St,,L,EL785,EL,Street (NE corner of Bushwick Avenue and Grand Street) to 8 Ave-bound platform,Y,10/30/2025 10:00:00 PM,10/31/2025 06:00:00 AM,Inspection,Y,N
Marcy Av,,M/J/Z,EL391,EL,Marcy Ave & Broadway (NW corner) to Manhattan-bound platform,Y,10/30/2025 10:00:00 PM,10/31/2025 06:00:00 AM,Maintenance,Y,N
W 4 St-Wash Sq,,A/C/E/B/D/F/M,EL335,EL,uptown A/C/E platform to transfer mezzanine and uptown B/D/F/M platform,Y,11/03/2025 10:00:00 PM,03/31/2026 11:59:00 PM,Capital Replacement,Y,N
Flushing-Main St,,7,EL414,EL,East of Main St & Roosevelt Ave to Manhattan-bound platform,Y,11/03/2025 10:00:00 PM,05/31/2026 11:59:00 PM,Capital Replacement,Y,N
3 Av-149 St,,2/5,EL129,EL,3rd Ave & 149 St (SW corner) to Bronx-bound platform,Y,11/03/2025 10:00:00 PM,11/04/2025 12:00:00 AM,Maintenance,Y,N
3 Av-149 St,,2/5,EL130,EL,Melrose Ave & 149 St (NW corner) to Manhattan-bound platform,Y,11/04/2025 12:00:00 AM,11/04/2025 02:00:00 AM,Maintenance,Y,N
Mosholu Pkwy,,4,EL524,EL,Transfer Mezzanine to Manhattan-bound Platform,Y,11/04/2025 11:00:00 PM,11/05/2025 01:00:00 AM,Maintenance,Y,N
Mosholu Pkwy,,4,EL523,EL,Street (SE corner of Jerome Av and E Mosholu Pkwy North) to Transfer Mezzanine & Woodlawn-bound Platform ,Y,11/05/2025 01:00:00 AM,11/05/2025 03:00:00 AM,Maintenance,Y,N
34 St-Penn Station,,A/C/E,EL227,EL,Penn Station concourse to A platform for service in both directions,Y,11/05/2025 10:00:00 PM,11/06/2025 12:00:00 AM,Maintenance,Y,N
34 St-Penn Station,,A/C/E,EL228,EL,Penn Station concourse to downtown C/E platform,Y,11/06/2025 12:00:00 AM,11/06/2025 02:00:00 AM,Maintenance,Y,N
Euclid Av,,A/C,EL341,EL,Euclid Ave & Pitkin Ave (NE corner) to mezzanine for service in both directions,Y,11/06/2025 10:00:00 PM,11/07/2025 12:00:00 AM,Maintenance,Y,N
Euclid Av,,A/C,EL342,EL,mezzanine to Manhattan-bound platform,Y,11/07/2025 12:00:00 AM,11/07/2025 02:00:00 AM,Maintenance,Y,N
Euclid Av,,A/C,EL343,EL,mezzanine to platform for Queens-bound A service and C terminal,Y,11/07/2025 02:00:00 AM,11/07/2025 04:00:00 AM,Maintenance,Y,N
72 St,,1/2/3,EL240,EL,Broadway (between 72 St & 73 St) to downtown platform,Y,11/17/2025 10:00:00 PM,05/31/2026 11:59:00 PM,Capital Replacement,Y,N
72 St,,1/2/3,EL239,EL,Broadway (between 72 St & 73 St) to uptown platform,Y,11/17/2025 10:00:00 PM,05/31/2026 11:59:00 PM,Capital Replacement,Y,N
