station,borough,trainno,equipment,equipmenttype,serving,ADA,outagedate,estimatedreturntoservice,reason,isupcomingoutage,ismaintenanceoutage
Lexington Av/63 St,,F/M/Q,ES406,ES,lower mezzanine to intermediate mezzanine for Lexington Ave & 63 St exit,N,03/26/2026 05:00:00 AM,11/30/2026 11:59:00 PM,Capital Replacement,N,N
Atlantic Av-Barclays Ctr,,B/D/N/Q/R/2/3/4/5/LIRR,EL307,EL,mezzanine to B/Q platform for service in both directions,Y,04/04/2026 07:30:00 AM,09/30/2026 11:59:00 PM,Capital Replacement,N,N
Lexington Av/63 St,,F/M/Q,ES404,ES,intermediate mezzanine to upper mezzanine for Lexington Ave & 63 St exit,N,04/04/2026 08:02:00 AM,12/31/2026 11:59:00 PM,Capital Replacement,N,N
Atlantic Av-Barclays Ctr,,B/D/N/Q/R/2/3/4/5/LIRR,EL306,EL,Manhattan-bound 2/3 platform to mezzanine for access to rest of complex,Y,04/04/2026 08:30:00 AM,09/30/2026 11:59:00 PM,Capital Replacement,N,N
5 Av/53 St,,E/F,ES241,ES,downtown platform to mezzanine for Madison Ave & 53 St exit,N,04/20/2026 11:10:00 PM,12/31/2026 11:59:00 PM,Capital Replacement,N,N
Jamaica Center-Parsons/Archer,,E/J/Z,ES438,ES,mezzanine to Parsons Blvd & Archer Ave (SW corner),N,05/28/2026 06:45:00 AM,10/31/2026 11:59:00 PM,Station is Under Rehabilitation,N,N
161 St-Yankee Stadium,,B/D/4,EL135,EL,Mezzanine to B/D platform for Bedford Pk Blvd and Norwood 205 St-bound service.,Y,06/29/2026 09:57:00 AM,01/31/2027 11:00:00 PM,Con Edison Power Issue,N,N
161 St-Yankee Stadium,,B/D/4,EL134,EL,mezzanine to Manhattan-bound B/D platform,Y,06/29/2026 04:36:00 PM,01/31/2027 11:00:00 PM,Con Edison Power Issue,N,N
59 St-Columbus Circle,,A/C/B/D/1,ES251X,ES,8th Ave & 58 St (NW corner) to mezzanine for A/B/C/D & downtown 1 service and access to uptown 1,N,06/30/2026 07:48:00 AM,08/13/2026 08:00:00 AM,Repair,N,N
59 St-Columbus Circle,,A/C/B/D/1,ES250X,ES,A/B/C/D mezzanine to 8th Ave & 58 St (NW corner),N,07/02/2026 07:08:00 PM,08/13/2026 08:00:00 PM,Repair,N,N
161 St-Yankee Stadium,,B/D/4,EL131,EL,161 St & River Ave (NE corner) to mezzanine to reach 4/B/D service in both directions,Y,07/10/2026 08:21:00 PM,01/31/2027 11:00:00 PM,Repair,N,N
Metropolitan Av,,G/L,EL780,EL,Mezzanine to Queens-bound platform.,Y,07/16/2026 01:37:00 PM,08/03/2026 10:00:00 PM,Repair,N,N
3 Av-149 St,,2/5,EL130,EL,Melrose Ave & 149 St (NW corner) to Manhattan-bound platform,Y,07/16/2026 06:52:00 PM,08/31/2026 11:00:00 PM,Repair,N,N
14 St-Union Sq,,L/N/Q/R/W/4/5/6,ES258X,ES,14 St & 4th Ave (NE corner) to mezzanine for 4/5/6/L service and access to N/Q/R/W,N,07/17/2026 09:03:00 AM,08/05/2026 10:00:00 AM,Repair,N,N
86 St,,Q,ES284,ES,upper mezzanine to 86 St & 2nd Ave (NE corner),N,07/21/2026 03:59:00 PM,08/04/2026 11:00:00 PM,Repair,N,N
Queensboro Plaza,,N/W/7,EL791X,EL,Queens Plaza North between Crescent St and 27 St to mezzanine for service in both directions.,Y,07/29/2026 10:02:00 AM,08/05/2026 11:00:00 AM,Repair,N,N
Court Sq,,E/F/G/7,ES461X,ES,G lower mezzanine to upper mezzanine for 7 service and Jackson Ave & 23rd St exit,N,07/31/2026 09:45:00 PM,08/05/2026 10:00:00 PM,Repair,N,N
Court Sq,,E/F/G/7,EL445X,EL,Flushing-bound 7 platform to mezzanine to EFG transfer.,Y,07/31/2026 09:45:00 PM,08/05/2026 10:00:00 PM,Repair,N,N
Court Sq,,E/F/G/7,ES462X,ES,7 upper mezzanine (Jackson Ave & 23rd St) to lower mezzanine for G service and access to E/F,N,07/31/2026 09:45:00 PM,08/05/2026 10:00:00 PM,Repair,N,N
Court Sq-23 St,,E/F/G/7,EL482X,EL,NE corner of 44 Drive and 23 St to mezzanine for E/F service to Manhattan.,Y,08/01/2026 08:00:00 PM,08/05/2026 08:00:00 PM,Repair,N,N
World Trade Center,,A/C/E/R/W/2/3,EL23X,EL,"Church St to E line with access to downtown R/W, balcony & Oculus main level",Y,08/02/2026 11:27:00 PM,08/05/2026 11:34:00 PM,Repair,N,N
Sutphin Blvd-Archer Av-JFK Airport,,E/J/Z/LIRR,EL449X,EL,Sutphin Blvd & Archer Ave (SW intersection) to mezzanine for service in both directions,Y,08/03/2026 02:46:00 PM,08/05/2026 03:00:00 PM,Repair,N,N
3 Av-149 St,,2/5,EL129,EL,3rd Ave & 149 St (SW corner) to Bronx-bound platform,Y,08/03/2026 04:58:00 PM,08/31/2026 11:00:00 PM,Repair,N,N
Cortlandt St,,A/C/E/R/W/2/3,EL727X,EL,Fulton center level to uptown R/W platform and access to rest of complex,Y,08/03/2026 06:10:00 PM,08/05/2026 07:00:00 PM,Repair,N,N
Lexington Av/53 St,,E/F/6,ES254X,ES,E/F platform to mezzanine for 6 service and 53 St & Lexington Av exit.,N,08/03/2026 08:58:00 PM,08/05/2026 09:00:00 PM,Repair,N,N
3 Av-149 St,,2/5,EL130,EL,Melrose Ave & 149 St (NW corner) to Manhattan-bound platform,Y,08/03/2026 10:00:00 PM,08/04/2026 06:00:00 AM,Maintenance,Y,N
3 Av-149 St,,2/5,EL129,EL,3rd Ave & 149 St (SW corner) to Bronx-bound platform,Y,08/03/2026 10:00:00 PM,08/04/2026 06:00:00 AM,Maintenance,Y,N
Grand St,,L,EL785,EL,Street (NE corner of Bushwick Avenue and Grand Street) to 8 Ave-bound platform,Y,08/03/2026 10:00:00 PM,08/04/2026 06:00:00 AM,Maintenance,Y,N
Jamaica Center-Parsons/Archer,,E/J/Z,ES441,ES,mezzanine (153 St & Archer Ave) to J/Z platform for Brooklyn-bound service,N,08/03/2026 11:00:00 PM,08/04/2026 05:33:00 AM,Maintenance,N,N
Kew Gardens-Union Tpke,,E/F,EL436,EL,mezzanine to Manhattan-bound platform,Y,08/03/2026 11:10:00 PM,08/04/2026 06:20:00 AM,Maintenance,N,N
Jamaica Van Wyck,,E,ES428,ES,mezzanine to platform for service in both directions,N,08/03/2026 11:15:00 PM,08/04/2026 06:00:00 AM,Maintenance,N,N
Jay St-Metro Tech,,A/C/F/R,ES318,ES,Jay St & Willoughby St (NW corner) to mezzanine for A/C/F/R service,N,08/03/2026 11:15:00 PM,08/04/2026 06:00:00 AM,Maintenance,N,N
Grand St,,L,EL786,EL,Street (NW corner of Bushwick Ave and Grand St) to Canarsie-Rockaway Pkwy-bound platform,Y,08/03/2026 11:16:00 PM,08/04/2026 06:00:00 AM,Maintenance,N,N
191 St,,1,EL105,EL,191 St & St Nicholas Ave (SW corner) to mezzanine for service in both directions and access to passageway to Broadway & 191 St,N,08/03/2026 11:20:00 PM,08/04/2026 06:00:00 AM,Maintenance,N,N
72 St,,Q,EL265,EL,2nd Ave & 72 St (SE corner) to mezzanine for service in both directions,Y,08/03/2026 11:20:00 PM,08/04/2026 06:00:00 AM,Maintenance,N,N
86 St,,Q,EL249,EL,mezzanine to platform for service in both directions,Y,08/03/2026 11:20:00 PM,08/04/2026 06:23:00 AM,Maintenance,N,N
Lexington Av/63 St,,F/M/Q,EL402,EL,63 St & Lexington Av mezzanine to platforms for service in both directions.,Y,08/03/2026 11:25:00 PM,08/04/2026 06:00:00 AM,Maintenance,N,N
Lexington Av/63 St,,F/M/Q,EL444,EL,3rd Ave & 63 St (NW corner) to mezzanine for service in both directions,Y,08/03/2026 11:25:00 PM,08/04/2026 06:00:00 AM,Maintenance,N,N
34 St-Hudson Yards,,7,ES623,ES,lower mezzanine to upper mezzanine for Hudson Blvd E exit (between 33 St & 34 St),N,08/03/2026 11:30:00 PM,08/04/2026 06:00:00 AM,Maintenance,N,N
5 Av/53 St,,E/F,ES240,ES,mezzanine (5th Ave & 53 St) to downtown platform,N,08/03/2026 11:30:00 PM,08/04/2026 06:00:00 AM,Maintenance,N,N
34 St-Herald Sq,,B/D/F/M/N/Q/R/W,ES221,ES,"32 St & 6th Ave (NW corner) to intermediate mezzanine for access to PATH, B/D/F/M, N/Q/R/W service",N,08/03/2026 11:30:00 PM,08/04/2026 06:00:00 AM,Inspection,N,N
190 St,,A,EL116,EL,upper mezzanine (Fort Washington Av) to lower mezzanine for service in both directions and access to passageway to Bennett Ave & 190 St,N,08/03/2026 11:30:00 PM,08/04/2026 06:00:00 AM,Maintenance,N,N
168 St,,A/C/1,EL112,EL,transfer mezzanine to overpass for 1 train service in both directions,N,08/03/2026 11:30:00 PM,08/04/2026 06:00:00 AM,Maintenance,N,N
Grand Central-42 St,,4/5/6/7/S,ES256,ES,main mezzanine to 42 St (between Park Ave & Lexington Ave),N,08/03/2026 11:31:00 PM,08/04/2026 06:00:00 AM,Maintenance,N,N
34 St-Hudson Yards,,7,ES629,ES,upper mezzanine to Hudson Blvd E (between 33 St & 34 St),N,08/03/2026 11:35:00 PM,08/04/2026 05:55:00 AM,Maintenance,N,N
Times Sq-42 St,,A/C/E/N/Q/R/W/1/2/3/7/S,EL232,EL,mezzanine to lower mezzanine A/C/E to downtown 1/2/3 platform and 7 platform for service in both directions,Y,08/03/2026 11:35:00 PM,08/04/2026 06:00:00 AM,Maintenance,N,N
Broadway Junction,,A/C/L/J/Z/LIRR,ES330,ES,A/C mezzanine (Van Sinderen Ave) to upper mezzanine for J/Z and L service,N,08/03/2026 11:35:00 PM,08/04/2026 05:44:00 AM,Maintenance,N,N
181 St,,1,EL108,EL,mezzanine to bridge for service in both directions,N,08/03/2026 11:35:00 PM,08/04/2026 05:37:00 AM,Maintenance,N,N
21 St-Queensbridge,,F/M,ES424,ES,Manhattan-bound platform to mezzanine,N,08/03/2026 11:35:00 PM,08/04/2026 06:00:00 AM,Maintenance,N,N
High St,,A/C,ES321,ES,lower mezzanine to upper mezzanine for Cadman Plaza West & Middagh St exit,N,08/03/2026 11:40:00 PM,08/04/2026 06:00:00 AM,Maintenance,N,N
Bowling Green,,4/5,ES337,ES,uptown 4/5 mezzanine to lower mezzanine for downtown 4/5 service,N,08/03/2026 11:40:00 PM,08/04/2026 06:00:00 AM,Maintenance,N,N
Roosevelt Island,,F/M,ES419,ES,Jamaica 179 St-bound platform to lower mezzanine,N,08/03/2026 11:40:00 PM,08/04/2026 05:41:00 AM,Maintenance,N,N
South Ferry,,R/W/1,ES373,ES,1 mezzanine to Peter Minuit Plaza,N,08/03/2026 11:50:00 PM,08/04/2026 06:00:00 AM,Maintenance,N,N
Broadway Junction,,A/C/L/J/Z/LIRR,ES331,ES,J/Z/L upper mezzanine to Van Sinderen Ave mezzanine for access to street and A/C service,N,08/03/2026 11:55:00 PM,08/04/2026 06:00:00 AM,Planned Work,N,N
Fulton St,,A/C/J/2/3/4/5/Z,EL720,EL,concourse (Brooklyn-bound J/Z) to A/C platform for service in both directions and access to rest of complex,Y,08/04/2026 12:00:00 AM,08/04/2026 06:06:00 AM,Inspection,N,N
Bleecker St,,B/D/F/M/6,ES300,ES,uptown B/D/F/M platform to uptown 6 platform and access to street,N,08/04/2026 12:00:00 AM,08/04/2026 06:00:00 AM,Inspection,N,N
Kings Hwy,,B/Q,EL761,EL,South side of Kings Hwy (west of 16 St) to Brighton Beach and Coney Island-bound platform.,Y,08/04/2026 12:00:00 AM,08/04/2026 06:00:00 AM,Maintenance,N,N
Greenpoint Av,,G,EL763,EL,East side of Manhattan Ave (between Greenpoint Ave and Kent St) to mezzanine for service in both directions,Y,08/04/2026 12:00:00 AM,08/05/2026 06:00:00 AM,Maintenance,N,N
Utica Av,,A/C,EL344,EL,Utica Ave & Fulton St (NW corner) to mezzanine for service in both directions,Y,08/04/2026 12:05:00 AM,08/04/2026 06:00:00 AM,Maintenance,N,N
Lexington Av/53 St,,E/F/6,ES269,ES,6 mezzanine (53 St & Lexington Av) to E/F platform for both directions.,N,08/04/2026 12:12:00 AM,08/04/2026 04:00:00 AM,Cleaning,N,N
Lexington Av/63 St,,F/M/Q,ES403,ES,upper mezzanine (Lexington Ave & 63 St) to intermediate mezzanine,N,08/04/2026 12:15:00 AM,08/04/2026 06:15:00 AM,Cleaning,N,N
191 St,,1,EL104,EL,191 St & St Nicholas Ave (SW corner) to mezzanine for service in both directions and access to passageway to Broadway & 191 St,N,08/04/2026 12:34:00 AM,08/04/2026 09:00:00 AM,Under Investigation,N,N
96 St,,Q,ES271,ES,94 St & 2nd Ave (NE corner) to mezzanine,N,08/04/2026 12:44:00 AM,08/04/2026 04:00:00 AM,Cleaning,N,N
DeKalb Av,,B/Q/R,ES309,ES,Manhattan-bound platform to mezzanine for Flatbush Ave & Lafayette St exit,N,08/04/2026 12:53:00 AM,08/04/2026 04:00:00 AM,Cleaning,N,N
Fulton St,,A/C/J/2/3/4/5/Z,ES368,ES,A/C/J/Z transfer mezzanine to mezzanine for 2/3 service and William St & Fulton St exit,N,08/04/2026 01:34:00 AM,08/04/2026 04:00:00 AM,Cleaning,N,N
Church Av,,B/Q,EL791,EL,Street (18 St between Church Av & Caton Av) to Manhattan-bound platform.,Y,08/04/2026 10:00:00 PM,08/05/2026 12:00:00 AM,Maintenance,Y,N
181 St,,A,EL517,EL,Mezzanine to platform for Inwood-207 St-bound service.,Y,08/04/2026 10:00:00 PM,08/05/2026 06:00:00 AM,Maintenance,Y,N
Queens Plaza,,E/F/R,EL428,EL,Queens Plaza & Jackson Ave to mezzanine for service in both directions,Y,08/04/2026 10:00:00 PM,08/05/2026 05:00:00 AM,Final Contract Items,Y,N
181 St,,A,EL518,EL,Mezzanine to platform for Downtown and Brooklyn-bound service.,Y,08/04/2026 10:00:00 PM,08/05/2026 06:00:00 AM,Maintenance,Y,N
Church Av,,B/Q,EL792,EL,Street (18 St between Church Av & Caton Av) to Brighton Beach and Coney Island-bound platform.,Y,08/05/2026 12:00:00 AM,08/05/2026 06:00:00 AM,Maintenance,Y,N
Queens Plaza,,E/F/R,EL429,EL,mezzanine to Manhattan-bound platform,Y,08/05/2026 10:00:00 PM,08/06/2026 05:00:00 AM,Final Contract Items,Y,N
Dyckman St,,1,EL179,EL,Nagle Ave & Dyckman St to uptown platform,Y,08/05/2026 10:00:00 PM,08/06/2026 06:00:00 AM,Maintenance,Y,N
137 St-City College,,1,EL519,EL,Street (NE corner of Broadway and W 137 St) to uptown 1 platform.,Y,08/05/2026 10:00:00 PM,08/06/2026 06:00:00 AM,Maintenance,Y,N
Sheepshead Bay,,B/Q,EL793,EL,Street to manhattan-bound platform.,Y,08/05/2026 10:00:00 PM,08/06/2026 12:00:00 AM,Inspection,Y,N
Euclid Av,,A/C,EL343,EL,mezzanine to platform for Queens-bound A service and C terminal,Y,08/05/2026 10:00:00 PM,08/06/2026 12:00:00 AM,Maintenance,Y,N
Euclid Av,,A/C,EL342,EL,mezzanine to Manhattan-bound platform,Y,08/06/2026 12:00:00 AM,08/06/2026 02:00:00 AM,Maintenance,Y,N
Sheepshead Bay,,B/Q,EL794,EL,Street (south side of Sheepshead Bay Rd @ 15 St) to Brighton Beach & Stillwell Av-bound platform.,Y,08/06/2026 12:00:00 AM,08/06/2026 06:00:00 AM,Inspection,Y,N
Euclid Av,,A/C,EL341,EL,Euclid Ave & Pitkin Ave (NE corner) to mezzanine for service in both directions,Y,08/06/2026 02:00:00 AM,08/06/2026 06:00:00 AM,Maintenance,Y,N
Queens Plaza,,E/F/R,EL430,EL,mezzanine to Forest Hills and Jamaica-bound platform,Y,08/06/2026 10:00:00 PM,08/07/2026 05:00:00 AM,Final Contract Items,Y,N
Euclid Av,,A/C,EL341,EL,Euclid Ave & Pitkin Ave (NE corner) to mezzanine for service in both directions,Y,08/06/2026 10:00:00 PM,08/07/2026 12:00:00 AM,Inspection,Y,N
Rockaway Blvd,,A,EL487,EL,Street (NW corner of Liberty Av and Cross Bay Blvd) to Manhattan-bound A platform and transfer mezzanine to Lefferts Blvd and Far Rockaway-bound A.,Y,08/06/2026 10:00:00 PM,08/07/2026 12:00:00 AM,Maintenance,Y,N
Rockaway Blvd,,A,EL488,EL,"Transfer mezzanine to Lefferts Blvd, Far Rockaway, and Rockaway Park-bound A platform",Y,08/07/2026 12:00:00 AM,08/07/2026 06:00:00 AM,Maintenance,Y,N
Euclid Av,,A/C,EL342,EL,mezzanine to Manhattan-bound platform,Y,08/07/2026 12:00:00 AM,08/07/2026 02:00:00 AM,Inspection,Y,N
Euclid Av,,A/C,EL343,EL,mezzanine to platform for Queens-bound A service and C terminal,Y,08/07/2026 02:00:00 AM,08/07/2026 06:00:00 AM,Inspection,Y,N
